
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,10000.00000, 0.00000, 3.66107, 0.00000,500.00000, 3.66107, 0.00000, 0.00000, 0.00000, 0.00000, 0.06384,-0.01290, 0.99777, 0.46436,219.72452,1454.59743,2110.32836,-2.02784,-0.08632, 0.06835,
 0.10000,50.00000,-0.00206,9999.99997, 0.00018, 3.66107,-0.00005,500.00000, 3.66114,-0.00464, 0.00541, 0.00003,-0.00139, 0.06384,-0.01262, 0.99776, 0.46436,219.72452,1454.59743,2110.32836,-2.02784,-0.08632, 0.06835,
 0.20000,100.00000,-0.00818,9999.99987, 0.00134, 3.66108,-0.00036,500.00002, 3.66122,-0.00886, 0.01931, 0.00010,-0.00526, 0.06384,-0.01237, 0.99777, 0.46436,219.72453,1454.59743,2110.32836,-2.02784,-0.08632, 0.06835,
 0.30000,150.00000,-0.01827,9999.99972, 0.00414, 3.66109,-0.00117,500.00003, 3.66131,-0.01237, 0.03834, 0.00020,-0.01123, 0.06385,-0.01216, 0.99777, 0.46436,219.72455,1454.59744,2110.32836,-2.02784,-0.08632, 0.06835,
 0.40000,200.00000,-0.03225,9999.99950, 0.00893, 3.66112,-0.00267,500.00005, 3.66140,-0.01498, 0.05942, 0.00031,-0.01878, 0.06385,-0.01201, 0.99778, 0.46436,219.72457,1454.59746,2110.32836,-2.02784,-0.08632, 0.06835,
 0.50000,250.00001,-0.05004,9999.99923, 0.01576, 3.66116,-0.00497,500.00008, 3.66150,-0.01658, 0.07985, 0.00043,-0.02732, 0.06385,-0.01193, 0.99780, 0.46436,219.72459,1454.59747,2110.32836,-2.02784,-0.08632, 0.06835,
 0.60000,300.00001,-0.07159,9999.99891, 0.02445, 3.66121,-0.00815,500.00010, 3.66161,-0.01710, 0.09741, 0.00052,-0.03622, 0.06385,-0.01191, 0.99782, 0.46436,219.72461,1454.59749,2110.32836,-2.02784,-0.08632, 0.06835,
 0.70000,350.00002,-0.09683,9999.99854, 0.03463, 3.66126,-0.01222,500.00012, 3.66171,-0.01659, 0.11042, 0.00058,-0.04485, 0.06385,-0.01195, 0.99784, 0.46436,219.72463,1454.59751,2110.32836,-2.02784,-0.08632, 0.06835,
 0.80000,400.00002,-0.12572,9999.99814, 0.04578, 3.66133,-0.01711,500.00013, 3.66181,-0.01515, 0.11777, 0.00059,-0.05265, 0.06385,-0.01205, 0.99787, 0.46436,219.72464,1454.59753,2110.32836,-2.02784,-0.08632, 0.06835,
 0.90000,450.00002,-0.15824,9999.99772, 0.05730, 3.66139,-0.02273,500.00014, 3.66190,-0.01294, 0.11891, 0.00056,-0.05915, 0.06385,-0.01220, 0.99790, 0.46436,219.72465,1454.59756,2110.32836,-2.02784,-0.08632, 0.06835,
 1.00000,500.00002,-0.19436,9999.99727, 0.06860, 3.66145,-0.02891,500.00013, 3.66198,-0.01016, 0.11389, 0.00049,-0.06399, 0.06385,-0.01238, 0.99792, 0.46436,219.72465,1454.59758,2110.32836,-2.02784,-0.08632, 0.06835,
 1.10000,550.00002,-0.23407,9999.99682, 0.07908, 3.66150,-0.03549,500.00012, 3.66203,-0.00703, 0.10320, 0.00036,-0.06697, 0.06385,-0.01257, 0.99794, 0.46436,219.72465,1454.59761,2110.32836,-2.02784,-0.08632, 0.06835,
 1.20000,600.00001,-0.27739,9999.99637, 0.08823, 3.66154,-0.04227,500.00011, 3.66206,-0.00381, 0.08777, 0.00020,-0.06799, 0.06385,-0.01277, 0.99796, 0.46436,219.72463,1454.59763,2110.32836,-2.02784,-0.08632, 0.06835,
 1.30000,650.00000,-0.32433,9999.99593, 0.09565, 3.66156,-0.04905,500.00008, 3.66207,-0.00070, 0.06883, 0.00000,-0.06712, 0.06385,-0.01296, 0.99797, 0.46436,219.72461,1454.59766,2110.32836,-2.02784,-0.08632, 0.06835,
 1.40000,699.99998,-0.37490,9999.99549, 0.10107, 3.66156,-0.05566,500.00005, 3.66206, 0.00208, 0.04784,-0.00020,-0.06455, 0.06385,-0.01312, 0.99795, 0.46436,219.72459,1454.59768,2110.32836,-2.02784,-0.08632, 0.06835,
 1.50000,749.99996,-0.42912,9999.99505, 0.10438, 3.66154,-0.06194,500.00003, 3.66204, 0.00437, 0.02639,-0.00036,-0.06053, 0.06385,-0.01325, 0.99793, 0.46436,219.72457,1454.59771,2110.32836,-2.02784,-0.08632, 0.06835,
 1.60000,799.99993,-0.48702,9999.99462, 0.10561, 3.66151,-0.06776,500.00001, 3.66201, 0.00603, 0.00588,-0.00049,-0.05544, 0.06385,-0.01334, 0.99791, 0.46436,219.72456,1454.59773,2110.32836,-2.02784,-0.08632, 0.06835,
 1.70000,849.99989,-0.54863,9999.99417, 0.10492, 3.66147,-0.07303,499.99999, 3.66197, 0.00701,-0.01245,-0.00059,-0.04971, 0.06385,-0.01339, 0.99790, 0.46436,219.72455,1454.59776,2110.32836,-2.02784,-0.08632, 0.06835,
 1.80000,899.99984,-0.61395,9999.99372, 0.10259, 3.66141,-0.07771,499.99997, 3.66193, 0.00727,-0.02755,-0.00067,-0.04377, 0.06385,-0.01340, 0.99789, 0.46436,219.72454,1454.59778,2110.32836,-2.02784,-0.08632, 0.06835,
